order_id,order_datetime,order_date,channel,product,quantity,unit_price,discount,net_sales,gst,total_bill,payment_method
172553,2026-08-25 13:01:00,2026-08-25,Zomato,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
172554,2026-08-25 17:26:00,2026-08-25,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
172554,2026-08-25 17:26:00,2026-08-25,Zomato,Butter Chicken,2,320,0.0,640.0,32.0,672.0,UPI
172555,2026-08-25 20:44:00,2026-08-25,Takeaway,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172555,2026-08-25 20:44:00,2026-08-25,Takeaway,Veg Biryani,2,220,0.0,440.0,22.0,462.0,Card
172556,2026-08-25 21:14:00,2026-08-25,Zomato,Chicken Biryani,1,280,20.0,260.0,13.0,273.0,Card
172556,2026-08-25 21:14:00,2026-08-25,Zomato,Garlic Naan,1,70,10.0,60.0,3.0,63.0,UPI
172557,2026-08-25 22:37:00,2026-08-25,Swiggy,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
172557,2026-08-25 22:37:00,2026-08-25,Swiggy,Paneer Tikka,2,240,0.0,480.0,24.0,504.0,Cash
172557,2026-08-25 22:37:00,2026-08-25,Swiggy,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,Cash
172558,2026-08-25 14:08:00,2026-08-25,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172559,2026-08-25 13:31:00,2026-08-25,Zomato,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
172559,2026-08-25 13:31:00,2026-08-25,Zomato,Gulab Jamun,1,90,0.0,90.0,4.5,94.5,Card
172559,2026-08-25 13:31:00,2026-08-25,Zomato,Lime Soda,1,80,0.0,80.0,4.0,84.0,Card
172560,2026-08-25 19:28:00,2026-08-25,Dine-in,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172561,2026-08-25 16:38:00,2026-08-25,Zomato,Masala Dosa,1,140,20.0,120.0,6.0,126.0,UPI
172561,2026-08-25 16:38:00,2026-08-25,Zomato,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,Cash
172562,2026-08-25 13:49:00,2026-08-25,Dine-in,Butter Chicken,1,320,10.0,310.0,15.5,325.5,UPI
172562,2026-08-25 13:49:00,2026-08-25,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172562,2026-08-25 13:49:00,2026-08-25,Dine-in,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
172563,2026-08-25 19:29:00,2026-08-25,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172564,2026-08-25 15:40:00,2026-08-25,Swiggy,Veg Biryani,1,220,0.0,220.0,11.0,231.0,Card
172565,2026-08-25 20:10:00,2026-08-25,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172565,2026-08-25 20:10:00,2026-08-25,Dine-in,Paneer Butter Masala,2,260,10.0,510.0,25.5,535.5,Card
172566,2026-08-25 20:48:00,2026-08-25,Takeaway,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Cash
172566,2026-08-25 20:48:00,2026-08-25,Takeaway,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172567,2026-08-25 22:23:00,2026-08-25,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172567,2026-08-25 22:23:00,2026-08-25,Dine-in,Paneer Butter Masala,1,260,10.0,250.0,12.5,262.5,UPI
172568,2026-08-25 14:59:00,2026-08-25,Swiggy,Mutton Biryani,1,360,10.0,350.0,17.5,367.5,Cash
172568,2026-08-25 14:59:00,2026-08-25,Swiggy,Butter Chicken,2,320,0.0,640.0,32.0,672.0,Card
172568,2026-08-25 14:59:00,2026-08-25,Swiggy,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,Cash
172568,2026-08-25 14:59:00,2026-08-25,Swiggy,Garlic Naan,2,70,0.0,140.0,7.0,147.0,UPI
172569,2026-08-25 19:36:00,2026-08-25,Takeaway,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172569,2026-08-25 19:36:00,2026-08-25,Takeaway,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
172569,2026-08-25 19:36:00,2026-08-25,Takeaway,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
172570,2026-08-25 21:50:00,2026-08-25,Dine-in,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,Cash
172570,2026-08-25 21:50:00,2026-08-25,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
172571,2026-08-25 17:25:00,2026-08-25,Zomato,Chicken Biryani,3,280,0.0,840.0,42.0,882.0,UPI
172571,2026-08-25 17:25:00,2026-08-25,Zomato,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
172571,2026-08-25 17:25:00,2026-08-25,Zomato,Mutton Biryani,1,360,10.0,350.0,17.5,367.5,UPI
172571,2026-08-25 17:25:00,2026-08-25,Zomato,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Cash
172572,2026-08-25 18:34:00,2026-08-25,Swiggy,Chicken Biryani,1,280,20.0,260.0,13.0,273.0,UPI
172573,2026-08-25 20:13:00,2026-08-25,Swiggy,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172574,2026-08-25 18:08:00,2026-08-25,Takeaway,Chicken Biryani,2,280,20.0,540.0,27.0,567.0,UPI
172574,2026-08-25 18:08:00,2026-08-25,Takeaway,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
172575,2026-08-25 22:43:00,2026-08-25,Dine-in,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Card
172576,2026-08-25 19:47:00,2026-08-25,Swiggy,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
172577,2026-08-25 21:58:00,2026-08-25,Swiggy,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
172577,2026-08-25 21:58:00,2026-08-25,Swiggy,Paneer Butter Masala,2,260,0.0,520.0,26.0,546.0,UPI
172578,2026-08-25 21:44:00,2026-08-25,Swiggy,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Cash
172579,2026-08-25 20:54:00,2026-08-25,Swiggy,Chicken Biryani,2,280,10.0,550.0,27.5,577.5,Cash
172580,2026-08-25 19:29:00,2026-08-25,Zomato,Mutton Biryani,2,360,0.0,720.0,36.0,756.0,Cash
172581,2026-08-25 22:50:00,2026-08-25,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172581,2026-08-25 22:50:00,2026-08-25,Zomato,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Card
172581,2026-08-25 22:50:00,2026-08-25,Zomato,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172582,2026-08-25 18:27:00,2026-08-25,Dine-in,Veg Biryani,1,220,10.0,210.0,10.5,220.5,Card
172582,2026-08-25 18:27:00,2026-08-25,Dine-in,Garlic Naan,2,70,0.0,140.0,7.0,147.0,UPI
172583,2026-08-25 21:02:00,2026-08-25,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172583,2026-08-25 21:02:00,2026-08-25,Zomato,Veg Biryani,1,220,10.0,210.0,10.5,220.5,UPI
172584,2026-08-25 18:25:00,2026-08-25,Zomato,Garlic Naan,2,70,0.0,140.0,7.0,147.0,Cash
172584,2026-08-25 18:25:00,2026-08-25,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172585,2026-08-25 17:25:00,2026-08-25,Dine-in,Masala Dosa,1,140,10.0,130.0,6.5,136.5,Card
172586,2026-08-25 22:32:00,2026-08-25,Takeaway,Gulab Jamun,1,90,0.0,90.0,4.5,94.5,Cash
172586,2026-08-25 22:32:00,2026-08-25,Takeaway,Chicken Biryani,1,280,20.0,260.0,13.0,273.0,UPI
172586,2026-08-25 22:32:00,2026-08-25,Takeaway,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Cash
172586,2026-08-25 22:32:00,2026-08-25,Takeaway,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
172587,2026-08-25 18:04:00,2026-08-25,Zomato,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Cash
172587,2026-08-25 18:04:00,2026-08-25,Zomato,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
172587,2026-08-25 18:04:00,2026-08-25,Zomato,Chicken Biryani,1,280,20.0,260.0,13.0,273.0,UPI
172588,2026-08-25 18:20:00,2026-08-25,Zomato,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,UPI
172589,2026-08-25 15:29:00,2026-08-25,Dine-in,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
172590,2026-08-25 20:56:00,2026-08-25,Dine-in,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
172591,2026-08-25 14:50:00,2026-08-25,Zomato,Chicken Biryani,2,280,0.0,560.0,28.0,588.0,Card
172592,2026-08-25 20:41:00,2026-08-25,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
172593,2026-08-25 21:14:00,2026-08-25,Dine-in,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172594,2026-08-25 16:43:00,2026-08-25,Swiggy,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
172594,2026-08-25 16:43:00,2026-08-25,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172595,2026-08-25 21:58:00,2026-08-25,Takeaway,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,Card
172596,2026-08-25 22:45:00,2026-08-25,Dine-in,Butter Chicken,2,320,0.0,640.0,32.0,672.0,Cash
172596,2026-08-25 22:45:00,2026-08-25,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
172597,2026-08-25 22:12:00,2026-08-25,Zomato,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
172598,2026-08-25 19:05:00,2026-08-25,Swiggy,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
172598,2026-08-25 19:05:00,2026-08-25,Swiggy,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Card
172598,2026-08-25 19:05:00,2026-08-25,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172598,2026-08-25 19:05:00,2026-08-25,Swiggy,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,UPI
172599,2026-08-25 13:16:00,2026-08-25,Swiggy,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,Cash
172600,2026-08-25 17:06:00,2026-08-25,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
172600,2026-08-25 17:06:00,2026-08-25,Dine-in,Garlic Naan,2,70,0.0,140.0,7.0,147.0,UPI
172601,2026-08-25 21:29:00,2026-08-25,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172601,2026-08-25 21:29:00,2026-08-25,Dine-in,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172602,2026-08-25 21:35:00,2026-08-25,Takeaway,Garlic Naan,1,70,10.5,59.5,2.98,62.48,Cash
172603,2026-08-25 15:57:00,2026-08-25,Takeaway,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
172603,2026-08-25 15:57:00,2026-08-25,Takeaway,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
172604,2026-08-25 11:50:00,2026-08-25,Zomato,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
172605,2026-08-25 12:25:00,2026-08-25,Dine-in,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Cash
172606,2026-08-25 20:13:00,2026-08-25,Dine-in,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
172607,2026-08-25 21:43:00,2026-08-25,Zomato,Veg Biryani,1,220,0.0,220.0,11.0,231.0,Card
172607,2026-08-25 21:43:00,2026-08-25,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
172608,2026-08-25 18:36:00,2026-08-25,Takeaway,Garlic Naan,1,70,10.0,60.0,3.0,63.0,Card
172608,2026-08-25 18:36:00,2026-08-25,Takeaway,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172609,2026-08-25 18:16:00,2026-08-25,Takeaway,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172610,2026-08-25 20:18:00,2026-08-25,Takeaway,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,UPI
172611,2026-08-25 18:40:00,2026-08-25,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
172612,2026-08-25 22:06:00,2026-08-25,Dine-in,Masala Dosa,1,140,10.0,130.0,6.5,136.5,UPI
172612,2026-08-25 22:06:00,2026-08-25,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
172613,2026-08-25 20:34:00,2026-08-25,Dine-in,Veg Biryani,2,220,0.0,440.0,22.0,462.0,UPI
172613,2026-08-25 20:34:00,2026-08-25,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
172614,2026-08-25 21:36:00,2026-08-25,Swiggy,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Cash
172614,2026-08-25 21:36:00,2026-08-25,Swiggy,Chicken Biryani,1,280,10.0,270.0,13.5,283.5,Cash
172614,2026-08-25 21:36:00,2026-08-25,Swiggy,Paneer Tikka,1,240,10.0,230.0,11.5,241.5,UPI
172615,2026-08-25 18:28:00,2026-08-25,Zomato,Chicken Biryani,2,280,0.0,560.0,28.0,588.0,UPI
172615,2026-08-25 18:28:00,2026-08-25,Zomato,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,UPI
172616,2026-08-25 19:25:00,2026-08-25,Zomato,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
172616,2026-08-25 19:25:00,2026-08-25,Zomato,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
172617,2026-08-25 20:05:00,2026-08-25,Dine-in,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,UPI
172618,2026-08-25 12:44:00,2026-08-25,Dine-in,Chicken Biryani,2,280,10.0,550.0,27.5,577.5,UPI
172618,2026-08-25 12:44:00,2026-08-25,Dine-in,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Card
172619,2026-08-25 20:01:00,2026-08-25,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172620,2026-08-25 21:33:00,2026-08-25,Dine-in,Butter Chicken,2,320,0.0,640.0,32.0,672.0,Card
172620,2026-08-25 21:33:00,2026-08-25,Dine-in,Garlic Naan,1,70,10.5,59.5,2.98,62.48,UPI
172621,2026-08-25 21:52:00,2026-08-25,Zomato,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
172621,2026-08-25 21:52:00,2026-08-25,Zomato,Paneer Butter Masala,1,260,20.0,240.0,12.0,252.0,Card
172622,2026-08-25 20:22:00,2026-08-25,Zomato,Garlic Naan,3,70,0.0,210.0,10.5,220.5,Cash
172623,2026-08-25 17:58:00,2026-08-25,Takeaway,Chicken Biryani,1,280,30.0,250.0,12.5,262.5,Card
172624,2026-08-25 11:25:00,2026-08-25,Dine-in,Paneer Butter Masala,1,260,10.0,250.0,12.5,262.5,UPI
172625,2026-08-25 19:52:00,2026-08-25,Dine-in,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172625,2026-08-25 19:52:00,2026-08-25,Dine-in,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,UPI
172625,2026-08-25 19:52:00,2026-08-25,Dine-in,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
172626,2026-08-25 20:58:00,2026-08-25,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
172626,2026-08-25 20:58:00,2026-08-25,Zomato,Paneer Butter Masala,1,260,20.0,240.0,12.0,252.0,UPI
172627,2026-08-25 16:40:00,2026-08-25,Zomato,Mutton Biryani,2,360,10.0,710.0,35.5,745.5,Cash
172628,2026-08-25 18:00:00,2026-08-25,Swiggy,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172628,2026-08-25 18:00:00,2026-08-25,Swiggy,Chicken Biryani,2,280,0.0,560.0,28.0,588.0,Card
172629,2026-08-25 18:55:00,2026-08-25,Dine-in,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172629,2026-08-25 18:55:00,2026-08-25,Dine-in,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Cash
172630,2026-08-25 22:53:00,2026-08-25,Dine-in,Paneer Tikka,2,240,0.0,480.0,24.0,504.0,UPI
172630,2026-08-25 22:53:00,2026-08-25,Dine-in,Veg Biryani,1,220,0.0,220.0,11.0,231.0,Cash
172631,2026-08-25 18:27:00,2026-08-25,Swiggy,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,UPI
172631,2026-08-25 18:27:00,2026-08-25,Swiggy,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,UPI
172632,2026-08-25 16:56:00,2026-08-25,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
172632,2026-08-25 16:56:00,2026-08-25,Dine-in,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
172632,2026-08-25 16:56:00,2026-08-25,Dine-in,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,Cash
172633,2026-08-25 20:59:00,2026-08-25,Zomato,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Cash
172634,2026-08-25 19:08:00,2026-08-25,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172634,2026-08-25 19:08:00,2026-08-25,Swiggy,Veg Biryani,1,220,20.0,200.0,10.0,210.0,Card
172635,2026-08-25 21:39:00,2026-08-25,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172635,2026-08-25 21:39:00,2026-08-25,Dine-in,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,Cash
172635,2026-08-25 21:39:00,2026-08-25,Dine-in,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,Cash
172636,2026-08-25 21:52:00,2026-08-25,Zomato,Chicken Biryani,2,280,0.0,560.0,28.0,588.0,Card
172637,2026-08-25 19:57:00,2026-08-25,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,UPI
172637,2026-08-25 19:57:00,2026-08-25,Zomato,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172638,2026-08-25 21:49:00,2026-08-25,Takeaway,Mutton Biryani,1,360,20.0,340.0,17.0,357.0,UPI
172638,2026-08-25 21:49:00,2026-08-25,Takeaway,Veg Biryani,1,220,0.0,220.0,11.0,231.0,Cash
172638,2026-08-25 21:49:00,2026-08-25,Takeaway,Masala Dosa,1,140,10.0,130.0,6.5,136.5,UPI
172639,2026-08-25 19:56:00,2026-08-25,Dine-in,Butter Chicken,2,320,0.0,640.0,32.0,672.0,UPI
172639,2026-08-25 19:56:00,2026-08-25,Dine-in,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
172640,2026-08-25 19:36:00,2026-08-25,Dine-in,Garlic Naan,2,70,0.0,140.0,7.0,147.0,UPI
172641,2026-08-25 17:59:00,2026-08-25,Dine-in,Veg Biryani,3,220,10.0,650.0,32.5,682.5,Card
172641,2026-08-25 17:59:00,2026-08-25,Dine-in,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
172641,2026-08-25 17:59:00,2026-08-25,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
172642,2026-08-25 16:16:00,2026-08-25,Dine-in,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
172642,2026-08-25 16:16:00,2026-08-25,Dine-in,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
172643,2026-08-25 18:43:00,2026-08-25,Takeaway,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172644,2026-08-25 16:18:00,2026-08-25,Takeaway,Veg Biryani,1,220,0.0,220.0,11.0,231.0,Card
172645,2026-08-25 20:24:00,2026-08-25,Dine-in,Butter Chicken,1,320,10.0,310.0,15.5,325.5,Cash
172646,2026-08-25 14:18:00,2026-08-25,Zomato,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Cash
172647,2026-08-25 14:28:00,2026-08-25,Swiggy,Masala Dosa,2,140,20.0,260.0,13.0,273.0,UPI
172647,2026-08-25 14:28:00,2026-08-25,Swiggy,Veg Biryani,1,220,0.0,220.0,11.0,231.0,Card
172647,2026-08-25 14:28:00,2026-08-25,Swiggy,Paneer Butter Masala,1,260,20.0,240.0,12.0,252.0,Cash
172648,2026-08-25 14:24:00,2026-08-25,Swiggy,Butter Chicken,1,320,10.0,310.0,15.5,325.5,UPI
172648,2026-08-25 14:24:00,2026-08-25,Swiggy,Lime Soda,1,80,0.0,80.0,4.0,84.0,UPI
172649,2026-08-25 18:16:00,2026-08-25,Dine-in,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,Card
172649,2026-08-25 18:16:00,2026-08-25,Dine-in,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
172650,2026-08-25 18:59:00,2026-08-25,Dine-in,Chicken Biryani,1,280,20.0,260.0,13.0,273.0,UPI
172650,2026-08-25 18:59:00,2026-08-25,Dine-in,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,UPI
172651,2026-08-25 21:20:00,2026-08-25,Zomato,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
172651,2026-08-25 21:20:00,2026-08-25,Zomato,Veg Biryani,2,220,10.0,430.0,21.5,451.5,Cash
172651,2026-08-25 21:20:00,2026-08-25,Zomato,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Cash
172652,2026-08-25 17:45:00,2026-08-25,Zomato,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
172652,2026-08-25 17:45:00,2026-08-25,Zomato,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Cash
172653,2026-08-25 20:06:00,2026-08-25,Swiggy,Veg Biryani,1,220,10.0,210.0,10.5,220.5,UPI
172653,2026-08-25 20:06:00,2026-08-25,Swiggy,Chicken Biryani,1,280,20.0,260.0,13.0,273.0,Card
172654,2026-08-25 11:14:00,2026-08-25,Swiggy,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
172655,2026-08-25 20:02:00,2026-08-25,Swiggy,Butter Chicken,1,320,0.0,320.0,16.0,336.0,UPI
172656,2026-08-25 19:28:00,2026-08-25,Swiggy,Chicken Biryani,2,280,0.0,560.0,28.0,588.0,UPI
172657,2026-08-25 18:33:00,2026-08-25,Dine-in,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
172658,2026-08-25 16:27:00,2026-08-25,Dine-in,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Cash
172658,2026-08-25 16:27:00,2026-08-25,Dine-in,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,UPI
172658,2026-08-25 16:27:00,2026-08-25,Dine-in,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Cash
172659,2026-08-25 22:06:00,2026-08-25,Swiggy,Mutton Biryani,1,360,20.0,340.0,17.0,357.0,UPI
172659,2026-08-25 22:06:00,2026-08-25,Swiggy,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172659,2026-08-25 22:06:00,2026-08-25,Swiggy,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Card
172660,2026-08-25 15:30:00,2026-08-25,Swiggy,Paneer Tikka,2,240,10.0,470.0,23.5,493.5,Card
172661,2026-08-25 11:30:00,2026-08-25,Dine-in,Chicken Biryani,1,280,10.0,270.0,13.5,283.5,Card
172661,2026-08-25 11:30:00,2026-08-25,Dine-in,Mutton Biryani,3,360,0.0,1080.0,54.0,1134.0,Cash
172661,2026-08-25 11:30:00,2026-08-25,Dine-in,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Cash
172661,2026-08-25 11:30:00,2026-08-25,Dine-in,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,Cash
172662,2026-08-25 20:52:00,2026-08-25,Swiggy,Garlic Naan,1,70,10.0,60.0,3.0,63.0,Card
172663,2026-08-25 22:20:00,2026-08-25,Dine-in,Paneer Butter Masala,2,260,0.0,520.0,26.0,546.0,UPI
172663,2026-08-25 22:20:00,2026-08-25,Dine-in,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172663,2026-08-25 22:20:00,2026-08-25,Dine-in,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
172663,2026-08-25 22:20:00,2026-08-25,Dine-in,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Cash
172664,2026-08-25 21:17:00,2026-08-25,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Card
172664,2026-08-25 21:17:00,2026-08-25,Zomato,Paneer Butter Masala,1,260,0.0,260.0,13.0,273.0,UPI
172665,2026-08-25 22:21:00,2026-08-25,Swiggy,Veg Biryani,1,220,0.0,220.0,11.0,231.0,UPI
172666,2026-08-25 19:27:00,2026-08-25,Dine-in,Masala Dosa,1,140,20.0,120.0,6.0,126.0,Card
172667,2026-08-25 18:50:00,2026-08-25,Swiggy,Veg Biryani,3,220,0.0,660.0,33.0,693.0,UPI
172667,2026-08-25 18:50:00,2026-08-25,Swiggy,Butter Chicken,2,320,0.0,640.0,32.0,672.0,UPI
172668,2026-08-26 12:57:00,2026-08-26,Dine-in,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,Card
172669,2026-08-26 11:18:00,2026-08-26,Zomato,Mutton Biryani,3,360,10.0,1070.0,53.5,1123.5,UPI
172669,2026-08-26 11:18:00,2026-08-26,Zomato,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
172670,2026-08-26 16:35:00,2026-08-26,Swiggy,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
172670,2026-08-26 16:35:00,2026-08-26,Swiggy,Chicken Biryani,1,280,0.0,280.0,14.0,294.0,Cash
172670,2026-08-26 16:35:00,2026-08-26,Swiggy,Masala Dosa,1,140,0.0,140.0,7.0,147.0,UPI
172670,2026-08-26 16:35:00,2026-08-26,Swiggy,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,UPI
172671,2026-08-26 21:08:00,2026-08-26,Swiggy,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172672,2026-08-26 21:29:00,2026-08-26,Swiggy,Butter Chicken,2,320,0.0,640.0,32.0,672.0,UPI
172672,2026-08-26 21:29:00,2026-08-26,Swiggy,Chicken Biryani,1,280,10.0,270.0,13.5,283.5,Cash
172672,2026-08-26 21:29:00,2026-08-26,Swiggy,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Card
172673,2026-08-26 19:49:00,2026-08-26,Zomato,Garlic Naan,1,70,0.0,70.0,3.5,73.5,Cash
172673,2026-08-26 19:49:00,2026-08-26,Zomato,Lime Soda,1,80,0.0,80.0,4.0,84.0,Card
172674,2026-08-26 12:19:00,2026-08-26,Zomato,Paneer Tikka,1,240,0.0,240.0,12.0,252.0,UPI
172675,2026-08-26 13:07:00,2026-08-26,Zomato,Masala Dosa,1,140,0.0,140.0,7.0,147.0,Card
172676,2026-08-26 18:14:00,2026-08-26,Zomato,Garlic Naan,1,70,0.0,70.0,3.5,73.5,UPI
172676,2026-08-26 18:14:00,2026-08-26,Zomato,Butter Chicken,1,320,0.0,320.0,16.0,336.0,Card
172677,2026-08-26 18:45:00,2026-08-26,Swiggy,Veg Biryani,1,220,30.0,190.0,9.5,199.5,UPI
172677,2026-08-26 18:45:00,2026-08-26,Swiggy,Garlic Naan,2,70,0.0,140.0,7.0,147.0,UPI
172678,2026-08-26 21:05:00,2026-08-26,Zomato,Mutton Biryani,1,360,0.0,360.0,18.0,378.0,Card
